runtype,seed.meta,ought.valid,ought.errtype,check.noerrors,check.validoutput,errmess
validation,20339,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
validation,20339,FALSE,10,TRUE,TRUE,NA
validation,20339,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
validation,20339,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,20339,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,20339,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,20339,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
validation,20339,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,20339,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,20339,FALSE,18,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
validation,20339,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,20339,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,1776,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,1776,FALSE,1,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,1776,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
validation,1776,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,1776,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
validation,1776,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,1776,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,1776,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,1776,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,1776,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
validation,1776,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,1776,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
validation,1776,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,1776,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,1776,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,1776,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
validation,1776,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,1776,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,1776,FALSE,18,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,1776,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,1776,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17007,TRUE,0,TRUE,TRUE,NA
validation,17007,FALSE,1,TRUE,TRUE,NA
validation,17007,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
validation,17007,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17007,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
validation,17007,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17007,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17007,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17007,FALSE,8,TRUE,TRUE,NA
validation,17007,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17007,FALSE,10,TRUE,TRUE,NA
validation,17007,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
validation,17007,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
validation,17007,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
validation,17007,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,17007,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
validation,17007,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
validation,17007,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17007,FALSE,18,TRUE,TRUE,NA
validation,17007,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17007,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,44977,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,44977,FALSE,1,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
validation,44977,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
validation,44977,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,44977,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
validation,44977,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,44977,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,44977,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,44977,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,44977,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,44977,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,44977,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
validation,44977,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,44977,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,44977,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,44977,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
validation,44977,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,44977,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,44977,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
validation,44977,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,44977,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,53981,TRUE,0,TRUE,TRUE,NA
validation,53981,FALSE,1,TRUE,TRUE,NA
validation,53981,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
validation,53981,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,53981,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
validation,53981,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,53981,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,53981,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,53981,FALSE,8,TRUE,TRUE,NA
validation,53981,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,53981,FALSE,10,TRUE,TRUE,NA
validation,53981,FALSE,11,FALSE,FALSE,Error in apply(ntots; 1; getsumy): dim(X) must have a positive length
validation,53981,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,53981,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,53981,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,53981,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
validation,53981,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,53981,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
validation,53981,FALSE,18,TRUE,TRUE,NA
validation,53981,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,53981,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,54452,TRUE,0,TRUE,FALSE,NA
validation,54452,FALSE,1,TRUE,FALSE,NA
validation,54452,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; nd; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
validation,54452,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,54452,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
validation,54452,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,54452,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,54452,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,54452,FALSE,8,TRUE,FALSE,NA
validation,54452,FALSE,9,TRUE,FALSE,NA
validation,54452,FALSE,10,TRUE,FALSE,NA
validation,54452,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
validation,54452,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
validation,54452,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
validation,54452,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
validation,54452,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
validation,54452,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
validation,54452,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
validation,54452,FALSE,18,TRUE,FALSE,NA
validation,54452,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,54452,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17813,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,1,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; nd; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
validation,17813,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17813,FALSE,4,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17813,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17813,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17813,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,11,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,12,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,13,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
validation,17813,FALSE,16,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,18,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
validation,17813,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,17813,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
validation,74448,TRUE,0,TRUE,TRUE,NA
validation,74448,FALSE,1,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
